CRASH_NUMB,CITY_TOWN_NAME,CRASH_DATE,CRASH_TIME,CRASH_HOUR,MANR_COLL_DESCR,AMBNT_LIGHT_DESCR,WEATH_COND_DESCR,ROAD_SURF_COND_DESCR,STREET_NUMB,X,Y,LAT,LON,AGE_DRVR_YNGST,AGE_DRVR_OLDEST,CNTY_NAME,CRASH_SEVERITY_DESCR
4397384,BOURNE,6/9/2017,11:07 AM,11:00AM to 11:59AM,"Sideswipe, same direction",Daylight,Clear,Dry,175,274111.3849,833388.7062,41.74729736,-70.60898443,21-24,21-24,BARNSTABLE,Property damage only 
4431985,WRENTHAM,9/20/2017,5:30 PM,05:00PM to 05:59PM,Rear-end,Daylight,Cloudy,Wet,,215241.0615,865255.0909,42.03753725,-71.31592859,18-20,35-44,NORFOLK,Non-fatal injury
4478524,ASHLAND,12/27/2017,11:20 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear,Dry,,202508.7774,889187.6503,42.25315357,-71.46959476,25-34,35-44,MIDDLESEX,Property damage only 
4386323,WORCESTER,5/17/2017,1:30 PM,01:00PM to 01:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,19,178765.0559,890906.5221,42.26834524,-71.75739779,55-64,55-64,WORCESTER,Property damage only 
4414452,BOSTON,6/16/2017,4:23 PM,04:00PM to 04:59PM,"Sideswipe, same direction",Daylight,Rain,Wet,,233941.4685,900270.9529,42.35219874,-71.08804154,25-34,25-34,SUFFOLK,Property damage only 
4337343,HAVERHILL,2/21/2017,6:02 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear,Dry,,233424.3768,947639.2533,42.77863669,-71.09156352,18-20,45-54,ESSEX,Property damage only 
4495718,TAUNTON,11/20/2017,1:17 PM,01:00PM to 01:59PM,Rear-end,Daylight,Clear,Dry,280,231618.8455,848847.6353,41.88933136,-71.11901222,35-44,65-74,BRISTOL,Non-fatal injury
4391468,MEDFIELD,5/30/2017,2:55 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,,215066.2087,881503.6413,42.18383323,-71.31762252,18-20,65-74,NORFOLK,Property damage only 
4337539,LITTLETON,3/3/2017,5:10 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,,201780.8593,922106.2501,42.54950601,-71.47831559,18-20,45-54,MIDDLESEX,Property damage only 
4338174,LEOMINSTER,3/14/2017,7:29 PM,07:00PM to 07:59PM,Angle,Dark - roadway not lighted,"Snow/Sleet, hail (freezing rain or drizzle)",Snow,1,178354.3141,919204.3099,42.5230822,-71.76343901,35-44,35-44,WORCESTER,Property damage only 
4356702,WORCESTER,3/13/2017,8:07 AM,08:00AM to 08:59AM,Rear-end,Daylight,Clear/Clear,Dry,82,174956.2737,891608.4124,42.2745435,-71.80359806,16-17,55-64,WORCESTER,Property damage only 
4361764,FRAMINGHAM,3/20/2017,2:42 PM,02:00PM to 02:59PM,"Sideswipe, same direction",Daylight,Clear/Clear,Dry,298,207286.8734,891996.326,42.27840393,-71.4116575,16-17,45-54,MIDDLESEX,Non-fatal injury
4324788,WESTON,2/1/2017,4:05 PM,04:00PM to 04:59PM,Single vehicle crash,Daylight,Cloudy,Dry,,219598.634,898882.8779,42.34019475,-71.26216313,65-74,65-74,MIDDLESEX,Non-fatal injury
4413450,NEW BEDFORD,8/16/2017,6:42 PM,06:00PM to 06:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,247691.5005,821020.1607,41.63797728,-70.92759833,21-24,65-74,BRISTOL,Property damage only 
4418914,WARREN,9/6/2017,7:55 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - roadway not lighted,Rain,Wet,,138932.887,881333.7113,42.18006539,-72.23919523,45-54,45-54,WORCESTER,Non-fatal injury
4388620,BARNSTABLE,7/10/2017,4:39 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,181,301852.6981,824079.2973,41.66038587,-70.27709443,25-34,35-44,BARNSTABLE,Property damage only 
4359911,SEEKONK,5/5/2017,5:44 PM,05:00PM to 05:59PM,"Sideswipe, opposite direction",Dawn,Clear,Dry,410,214185.613,844702.8238,41.85251999,-71.32916732,35-44,35-44,BRISTOL,Property damage only 
4316017,BARNSTABLE,1/13/2017,4:10 PM,04:00PM to 04:59PM,Rear-end,Dusk,Clear,Dry,,301033.7817,824594.9577,41.66513651,-70.28683837,45-54,45-54,BARNSTABLE,Property damage only 
4442568,WORCESTER,8/15/2017,5:38 AM,05:00AM to 05:59AM,Single vehicle crash,Dawn,Clear/Cloudy,Dry,,174754.8906,889456.2501,42.25516279,-71.80594111,25-34,25-34,WORCESTER,Property damage only 
4353501,LYNN,4/8/2017,1:34 PM,01:00PM to 01:59PM,Rear-end,Daylight,Clear,Dry,,242492.5158,917408.375,42.50605537,-70.98298326,55-64,55-64,ESSEX,Property damage only 
4488146,WEYMOUTH,12/9/2017,9:10 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - lighted roadway,"Snow/Sleet, hail (freezing rain or drizzle)",Slush,386,244647.2372,884158.391,42.20659847,-70.95934031,18-20,18-20,NORFOLK,Property damage only 
4422796,PLAINVILLE,3/22/2017,4:45 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,57,216093.1588,862263.3413,42.01058241,-71.305721,25-34,55-64,NORFOLK,Not Reported
4425743,GREENFIELD,9/11/2017,5:21 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,265,110062.8178,928155.3728,42.59876159,-72.59590605,25-34,35-44,FRANKLIN,Non-fatal injury
4371035,MIDDLETON,5/12/2017,3:30 PM,03:00PM to 03:59PM,"Sideswipe, same direction",Daylight,Cloudy/Cloudy,Dry,14,239687.572,927355.2713,42.59574829,-71.0164251,25-34,45-54,ESSEX,Property damage only 
4345068,WESTFORD,3/24/2017,9:12 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - lighted roadway,Cloudy,Dry,42,207134.4207,925290.0596,42.57913921,-71.41478076,25-34,25-34,MIDDLESEX,Property damage only 
4365614,QUINCY,5/6/2017,12:15 AM,12:00AM to 12:59AM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,,237954.1813,889568.707,42.25566641,-71.04003516,25-34,25-34,NORFOLK,Property damage only 
4434115,WALTHAM,9/7/2017,3:16 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,71,219424.7136,905142.3449,42.39654719,-71.26406454,18-20,55-64,MIDDLESEX,Non-fatal injury
4390497,WELLESLEY,7/13/2017,7:42 PM,07:00PM to 07:59PM,"Sideswipe, same direction",Dusk,Cloudy,Wet,525,217270.6777,894124.1616,42.29740522,-71.29055545,25-34,25-34,NORFOLK,Property damage only 
4393680,WESTFIELD,7/14/2017,4:10 PM,04:00PM to 04:59PM,Rear-end,Daylight,Cloudy,Dry,26,97316.24648,876376.9591,42.13108824,-72.74202435,35-44,45-54,HAMPDEN,Non-fatal injury
4428466,MEDFORD,9/22/2017,2:04 PM,02:00PM to 02:59PM,"Sideswipe, same direction",Daylight,Rain/Cloudy,Wet,3600,232705.5211,906510.2411,42.40841896,-71.10267837,45-54,45-54,MIDDLESEX,Non-fatal injury
4317558,SHERBORN,1/19/2017,12:05 PM,12:00PM to 12:59PM,Single vehicle crash,Daylight,Clear,Dry,67,207614.877,888888.6232,42.25042862,-71.40772181,21-24,21-24,MIDDLESEX,Non-fatal injury
4467183,NORTH READING,12/10/2017,5:44 PM,05:00PM to 05:59PM,Rear-end,Dark - lighted roadway,Clear/Other,Ice,197,231648.7098,926180.0316,42.58553979,-71.11444232,18-20,21-24,MIDDLESEX,Property damage only 
4408433,NEWTON,2/22/2017,8:41 PM,08:00PM to 08:59PM,Angle,Dark - lighted roadway,Clear,Dry,,220871.734,899164.6248,42.34270054,-71.246705,16-17,16-17,MIDDLESEX,Property damage only 
4409039,WINCHESTER,8/11/2017,1:50 PM,01:00PM to 01:59PM,Rear-end,Daylight,Clear/Clear,Dry,786,229612.8792,912103.8872,42.45890277,-71.13996569,18-20,35-44,MIDDLESEX,Property damage only 
4336260,FALMOUTH,2/15/2017,8:54 AM,08:00AM to 08:59AM,"Sideswipe, same direction",Daylight,Clear,Wet,7,275136.4635,811422.4774,41.54943071,-70.5994024,35-44,35-44,BARNSTABLE,Property damage only 
4368774,LOWELL,5/18/2017,2:50 AM,02:00AM to 02:59AM,Single vehicle crash,Daylight,Clear/Clear,Dry,1246,215963.5158,930105.5,42.62135318,-71.30540987,65-74,65-74,MIDDLESEX,Non-fatal injury
4313724,DEDHAM,1/10/2017,6:18 AM,06:00AM to 06:59AM,Rear-end,Dawn,Clear,Dry,,226276.3976,886526.7496,42.22875921,-71.18169691,25-34,25-34,NORFOLK,Property damage only 
4505661,WORCESTER,11/24/2017,3:40 PM,03:00PM to 03:59PM,Angle,Daylight,Clear/Clear,Dry,,174682.203,890859.3124,42.26779151,-71.80688695,25-34,35-44,WORCESTER,Non-fatal injury
4378079,LOWELL,5/29/2017,9:20 AM,09:00AM to 09:59AM,Rear-end,Daylight,Cloudy,Dry,,216111.9533,934616.2501,42.66195853,-71.30347918,25-34,35-44,MIDDLESEX,Property damage only 
4349392,FALL RIVER,4/6/2017,8:10 PM,08:00PM to 08:59PM,Angle,Dark - roadway not lighted,Rain,Wet,,231565.3972,833180.7016,41.74827759,-71.12050277,18-20,21-24,BRISTOL,Property damage only 
4335722,PLAINVILLE,3/9/2017,10:17 AM,10:00AM to 10:59AM,Single vehicle crash,Daylight,Clear,Dry,,,,,,,,NORFOLK,Property damage only 
4351253,FALL RIVER,4/12/2017,5:11 PM,05:00PM to 05:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,1030,230140.2035,829313.7243,41.71351714,-71.13783234,25-34,25-34,BRISTOL,Property damage only 
4485024,BARRE,2/7/2017,9:29 AM,09:00AM to 09:59AM,Single vehicle crash,Other,"Snow/Sleet, hail (freezing rain or drizzle)",Snow,78,149861.8663,908182.7467,42.4225542,-72.10922965,65-74,65-74,WORCESTER,Property damage only 
4556971,QUINCY,9/29/2017,7:41 AM,07:00AM to 07:59AM,Angle,Daylight,Clear,Dry,1,241551.889,889600.1099,42.25576254,-70.99642972,25-34,25-34,NORFOLK,Property damage only 
4333498,NORTON,3/2/2017,3:24 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear/Clear,Dry,215,223910.3146,856346.7788,41.9571109,-71.21167864,21-24,75-84,BRISTOL,Property damage only 
4457689,LOWELL,10/25/2017,6:43 PM,06:00PM to 06:59PM,Angle,Dark - lighted roadway,Rain/Rain,Wet,368,216563.3435,932613.4384,42.64391793,-71.29803612,21-24,21-24,MIDDLESEX,Property damage only 
4408186,NEWTON,1/27/2017,7:01 PM,07:00PM to 07:59PM,"Sideswipe, same direction",Unknown,Clear,Dry,100,224332.3652,899989.1934,42.35001864,-71.20468139,25-34,25-34,MIDDLESEX,Property damage only 
4340094,FALMOUTH,3/15/2017,10:18 AM,10:00AM to 10:59AM,"Sideswipe, opposite direction",Daylight,Clear,Dry,291,274379.7651,812638.0166,41.56045027,-70.60835844,65-74,65-74,BARNSTABLE,Property damage only 
4452725,FOXBOROUGH,8/31/2017,5:23 PM,05:00PM to 05:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,4,220651.5659,868237.4044,42.0642611,-71.25047283,25-34,45-54,NORFOLK,Property damage only 
4473787,BARNSTABLE,12/22/2017,1:37 PM,01:00PM to 01:59PM,Rear-end,Daylight,Cloudy/Snow,Wet,4681,287385.4647,821377.4409,41.63779512,-70.45118547,21-24,55-64,BARNSTABLE,Non-fatal injury
4389765,BOSTON,7/10/2017,9:05 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,,233677.7195,899291.0594,42.34338749,-71.09129064,35-44,35-44,SUFFOLK,Non-fatal injury
4413803,NEWTON,8/16/2017,9:36 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,,223698.0157,896517.6875,42.31878949,-71.2125182,45-54,65-74,MIDDLESEX,Property damage only 
4319016,LYNN,1/2/2017,8:37 PM,08:00PM to 08:59PM,Angle,Daylight,Clear/Clear,Dry,770,243788.4816,912406.9218,42.46096294,-70.96760705,,,ESSEX,Not Reported
4370671,BRAINTREE,6/1/2017,3:13 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,234,241334.2093,885998.8658,42.22335484,-70.99932777,45-54,55-64,NORFOLK,Property damage only 
4473346,AMHERST,12/6/2017,1:26 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,,115817.203,902906.5623,42.37212702,-72.52211254,21-24,21-24,HAMPSHIRE,Property damage only 
4464927,MALDEN,11/25/2017,9:17 PM,09:00PM to 09:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,696,237347.5625,909323.8126,42.43354192,-71.04611048,18-20,18-20,MIDDLESEX,Property damage only 
4317538,SPRINGFIELD,1/13/2017,2:37 PM,02:00PM to 02:59PM,Angle,Daylight,Clear,Dry,,111607.0388,876778.1875,42.13644134,-72.56924653,45-54,45-54,HAMPDEN,Non-fatal injury
4484875,BARRE,3/18/2017,6:51 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear/Other,Dry,27,150769.4692,904262.8481,42.38732232,-72.09787513,35-44,35-44,WORCESTER,Property damage only 
4383183,EVERETT,6/3/2017,12:55 PM,12:00PM to 12:59PM,Angle,Daylight,Clear/Clear,Dry,302,235988.7881,906833.8122,42.4111912,-71.06277606,21-24,45-54,MIDDLESEX,Non-fatal injury
4374255,TYNGSBOROUGH,4/10/2017,1:30 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,22,206468.822,935246.377,42.66776996,-71.42108927,25-34,65-74,MIDDLESEX,Property damage only 
4320695,METHUEN,1/22/2017,5:10 PM,05:00PM to 05:59PM,Angle,Dark - lighted roadway,Rain/Rain,Wet,,227964.203,941870.5626,42.72693096,-71.1585653,16-17,25-34,ESSEX,Property damage only 
4456094,NORWELL,11/6/2017,6:41 PM,06:00PM to 06:59PM,Angle,Dark - lighted roadway,Clear,Wet,,255816.6093,880634.8126,42.17416443,-70.82441847,45-54,55-64,PLYMOUTH,Property damage only 
4361757,FRAMINGHAM,3/15/2017,4:20 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear/Clear,Dry,,205439.0159,892699.7501,42.28475704,-71.43405475,18-20,45-54,MIDDLESEX,Property damage only 
4375458,FALL RIVER,6/6/2017,4:23 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,,228773.1875,827697.9376,41.69901866,-71.15433697,35-44,45-54,BRISTOL,Property damage only 
4595468,RANDOLPH,9/7/2017,12:40 PM,12:00PM to 12:59PM,Single vehicle crash,Daylight,Clear/Clear,Dry,63,236003.2337,879967.7166,42.16932156,-71.0642733,35-44,35-44,NORFOLK,Property damage only 
4378370,WALTHAM,6/12/2017,11:23 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear,Dry,,218979.7373,901916.9161,42.36752442,-71.26957529,45-54,45-54,MIDDLESEX,Property damage only 
4476063,ANDOVER,5/9/2017,7:43 AM,07:00AM to 07:59AM,Rear-end,Daylight,Clear,Dry,350,225420.5916,932633.2979,42.64385868,-71.19002442,55-64,55-64,ESSEX,Property damage only 
4468357,SPRINGFIELD,12/7/2017,7:24 PM,07:00PM to 07:59PM,Angle,Dark - lighted roadway,Clear,Dry,30,111234.2914,873889.7584,42.11040003,-72.57331848,25-34,25-34,HAMPDEN,Property damage only 
4436833,HAVERHILL,9/21/2017,2:59 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,47,231793.0985,948285.2045,42.78452031,-71.11145787,16-17,55-64,ESSEX,Property damage only 
4504334,SOUTHBRIDGE,12/14/2017,6:15 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear,Dry,,155524.656,869815.3126,42.07747859,-72.03748243,16-17,45-54,WORCESTER,Property damage only 
4365420,WORCESTER,4/5/2017,4:17 PM,04:00PM to 04:59PM,Single vehicle crash,Daylight,Cloudy,Dry,575,172593.2191,888801.7346,42.24920208,-71.83211101,55-64,55-64,WORCESTER,Property damage only 
4449251,NEW BEDFORD,11/2/2017,6:15 PM,06:00PM to 06:59PM,"Sideswipe, same direction",Dusk,Clear,Dry,134,246827.2787,821274.7594,41.64032492,-70.93795963,,,BRISTOL,Not Reported
4411732,FALMOUTH,7/21/2017,4:52 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,Dry,,,,,,18-20,25-34,BARNSTABLE,Property damage only 
4323813,BOLTON,2/4/2017,3:42 AM,03:00AM to 03:59AM,Rear-end,Dark - roadway not lighted,Clear,Dry,,193801.231,911744.0757,42.45619984,-71.57536389,21-24,25-34,WORCESTER,Property damage only 
4468725,CAMBRIDGE,12/13/2017,5:43 PM,05:00PM to 05:59PM,Angle,Dusk,Clear,Dry,,231363.8338,904632.6208,42.39157618,-71.11908297,>84,>84,MIDDLESEX,Property damage only 
4357387,HAVERHILL,4/22/2017,10:25 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,,,,,,21-24,21-24,ESSEX,Non-fatal injury
4330498,LITTLETON,2/25/2017,2:01 AM,02:00AM to 02:59AM,Single vehicle crash,Dark - roadway not lighted,Rain,Wet,,199315.2655,918911.8405,42.52075412,-71.50832419,18-20,18-20,MIDDLESEX,Property damage only 
4423203,SPRINGFIELD,9/3/2017,7:01 PM,07:00PM to 07:59PM,Angle,Dusk,Cloudy,Wet,,114177.0781,871604.5626,42.09015709,-72.5374006,25-34,65-74,HAMPDEN,Non-fatal injury
4356380,WORCESTER,3/11/2017,5:10 PM,05:00PM to 05:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,42,173661.069,889928.5323,42.25938507,-71.81922049,45-54,55-64,WORCESTER,Property damage only 
4370284,BOSTON,4/14/2017,2:35 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,,233828.0939,898309.1873,42.33454033,-71.08952765,25-34,25-34,SUFFOLK,Non-fatal injury
4447273,BURLINGTON,10/25/2017,8:26 AM,08:00AM to 08:59AM,Angle,Daylight,Clear,Dry,,226998.4844,915495.8748,42.48953413,-71.1715997,18-20,21-24,MIDDLESEX,Non-fatal injury
4342152,CANTON,3/10/2017,8:33 AM,08:00AM to 08:59AM,Rear-end,Daylight,Snow,Wet,540,229116.7281,878074.6129,42.15256519,-71.14770476,35-44,55-64,NORFOLK,Property damage only 
4358615,BOSTON,4/29/2017,10:54 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Dry,,237420.3763,894075.9241,42.29626784,-71.046216,25-34,55-64,SUFFOLK,Property damage only 
4359901,LEOMINSTER,5/9/2017,7:28 AM,07:00AM to 07:59AM,Rear-end,Daylight,Clear,Dry,,180967.3435,919040.3126,42.52167408,-71.73163268,45-54,55-64,WORCESTER,Property damage only 
4317056,NEW BEDFORD,1/13/2017,2:50 PM,02:00PM to 02:59PM,Single vehicle crash,Daylight,Clear/Cloudy,Dry,1383,247573.8499,818371.2163,41.6141346,-70.92922727,25-34,65-74,BRISTOL,Property damage only 
4377971,WESTFIELD,6/8/2017,4:59 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,,96548.6795,875163,42.12005864,-72.75108498,45-54,45-54,HAMPDEN,Property damage only 
4362997,NORTH ATTLEBOROUGH,5/11/2017,2:42 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,322,214137.0715,858298.8261,41.97493093,-71.32942998,21-24,45-54,BRISTOL,Non-fatal injury
4441184,SOUTH HADLEY,9/20/2017,1:41 PM,01:00PM to 01:59PM,Angle,Daylight,Clear/Cloudy,Dry,,110201.1718,885341.6875,42.21337775,-72.58757321,18-20,25-34,HAMPSHIRE,Property damage only 
4450438,SALEM,9/27/2017,6:40 PM,06:00PM to 06:59PM,Unknown,Dark - lighted roadway,Clear/Clear,Dry,8,247524.3863,918721.612,42.51759353,-70.92166394,25-34,25-34,ESSEX,Not Reported
4439769,HINGHAM,10/6/2017,2:35 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,395,249481.3258,882115.3901,42.18791485,-70.90097781,21-24,>84,PLYMOUTH,Property damage only 
4326099,PALMER,2/6/2017,4:53 PM,04:00PM to 04:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,,,,,25-34,35-44,HAMPDEN,Property damage only 
4345168,NORTHBOROUGH,4/1/2017,9:20 AM,09:00AM to 09:59AM,Angle,Daylight,Cloudy/Snow,Snow,,186358.6887,898127.9655,42.33352445,-71.66551807,25-34,35-44,WORCESTER,Non-fatal injury
4456588,BOSTON,11/15/2017,9:45 PM,09:00PM to 09:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,,231024.5952,902099.1953,42.36877701,-71.12333599,25-34,65-74,SUFFOLK,Property damage only 
4368019,NORTH ADAMS,5/25/2017,4:38 PM,04:00PM to 04:59PM,Angle,Daylight,Cloudy/Rain,Wet,,69563.77324,939883.0625,42.6985813,-73.09196734,25-34,65-74,BERKSHIRE,Property damage only 
4388710,WORCESTER,5/2/2017,4:45 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,20,176418.0481,889426.7541,42.25495364,-71.78578639,45-54,45-54,WORCESTER,Property damage only 
4458133,AMHERST,11/16/2017,12:37 PM,12:00PM to 12:59PM,Head-on,Daylight,Cloudy/Rain,Wet,376,117332.2187,901975.6251,42.36390799,-72.5035868,25-34,75-84,HAMPSHIRE,Non-fatal injury
4414243,WORCESTER,1/16/2017,10:41 PM,10:00PM to 10:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,81,172625.0478,892091.1333,42.27881372,-71.83187832,45-54,45-54,WORCESTER,Non-fatal injury
4453005,BEDFORD,10/22/2017,11:35 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear,Dry,168,218548.26,915513.5355,42.48994322,-71.27438328,25-34,35-44,MIDDLESEX,Property damage only 
4565792,LAWRENCE,10/26/2017,3:00 PM,03:00PM to 03:59PM,Rear-end,Daylight,Cloudy/Rain,Wet,122,226464.0142,938587.1193,42.69742153,-71.17703163,,,ESSEX,Property damage only 
4454001,RAYNHAM,10/13/2017,11:52 AM,11:00AM to 11:59AM,Single vehicle crash,Daylight,Clear,Dry,59,236262.8299,850612.1557,41.90501271,-71.06294713,18-20,18-20,BRISTOL,Non-fatal injury
4459586,PALMER,9/23/2017,10:41 AM,10:00AM to 10:59AM,Single vehicle crash,Daylight,Clear,Dry,240,129873.3378,882295.2283,42.18795762,-72.34897244,55-64,55-64,HAMPDEN,Non-fatal injury
4328969,BOSTON,2/18/2017,10:00 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Dry,,237076.8671,891681.5325,42.27473149,-71.05052839,25-34,45-54,SUFFOLK,Property damage only 
4362051,CANTON,4/17/2017,1:30 PM,01:00PM to 01:59PM,Angle,Daylight,Clear/Other,Dry,190,231887.2755,881304.2163,42.18152806,-71.11401335,35-44,75-84,NORFOLK,Property damage only 
4439966,WOBURN,10/3/2017,9:52 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,327,228649.3194,914295.623,42.47867223,-71.15157699,21-24,55-64,MIDDLESEX,Property damage only 
4446839,HAVERHILL,10/6/2017,1:58 PM,01:00PM to 01:59PM,Angle,Unknown,Unknown,Unknown,2,234567.0448,946924.601,42.77215943,-71.07763965,,,ESSEX,Not Reported
4375863,WESTBOROUGH,5/20/2017,8:59 PM,08:00PM to 08:59PM,Unknown,Dark - lighted roadway,Clear,Dry,306,187766.4887,892496.6454,42.28285261,-71.64832694,25-34,25-34,WORCESTER,Property damage only 
4374135,TYNGSBOROUGH,4/29/2017,6:29 PM,06:00PM to 06:59PM,Single vehicle crash,Daylight,Clear,Dry,257,207477.2052,933112.9101,42.64855953,-71.40882122,21-24,21-24,MIDDLESEX,Property damage only 
4363107,BARNSTABLE,5/13/2017,2:21 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,380,299071.3257,822771.1917,41.64896461,-70.31071128,21-24,55-64,BARNSTABLE,Property damage only 
4362917,FRAMINGHAM,5/6/2017,5:16 AM,05:00AM to 05:59AM,Single vehicle crash,Dark - roadway not lighted,Rain,Wet,,201163.3443,893486.5001,42.2918604,-71.48589761,25-34,25-34,MIDDLESEX,Property damage only 
4359726,ATTLEBORO,4/6/2017,6:48 PM,06:00PM to 06:59PM,Single vehicle crash,Daylight,Cloudy/Rain,Wet,,210350.5708,849453.3219,41.89534607,-71.37526598,21-24,21-24,BRISTOL,Property damage only 
4403935,WILBRAHAM,7/24/2017,11:04 AM,11:00AM to 11:59AM,Angle,Daylight,Rain/Cloudy,Wet,,123405.4998,878318.6875,42.15155703,-72.42674656,55-64,75-84,HAMPDEN,Property damage only 
4335851,WOBURN,2/24/2017,3:09 AM,03:00AM to 03:59AM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,300,230185.9371,917091.7587,42.50378482,-71.13270163,25-34,25-34,MIDDLESEX,Property damage only 
4356080,PEABODY,4/19/2017,4:43 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,Dry,187,245035.7931,917243.3679,42.50442708,-70.95205604,21-24,55-64,ESSEX,Property damage only 
4387887,FALL RIVER,7/6/2017,4:11 PM,04:00PM to 04:59PM,Angle,Daylight,Cloudy,Dry,531,228162.6766,827423.7866,41.69657373,-71.16167815,25-34,35-44,BRISTOL,Property damage only 
4479312,MALDEN,12/21/2017,4:56 PM,04:00PM to 04:59PM,Angle,Dark - lighted roadway,Clear,Dry,,234577.3905,907754.8127,42.41954644,-71.07987481,21-24,21-24,MIDDLESEX,Property damage only 
4422577,FOXBOROUGH,5/11/2017,2:11 PM,02:00PM to 02:59PM,Angle,Daylight,Clear,Dry,207,219937.6308,872424.6367,42.10198497,-71.25895667,21-24,25-34,NORFOLK,Non-fatal injury
4381440,WORCESTER,4/18/2017,12:53 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear,Dry,224,173635.5039,890129.6209,42.26119381,-71.81953261,65-74,65-74,WORCESTER,Property damage only 
4468563,CARVER,10/3/2017,2:22 PM,02:00PM to 02:59PM,Angle,Daylight,Clear,Dry,,258774.2346,850701.9998,41.90446218,-70.79163869,25-34,55-64,PLYMOUTH,Non-fatal injury
4457594,LEXINGTON,10/30/2017,3:05 PM,03:00PM to 03:59PM,Single vehicle crash,Daylight,Clear,Dry,185,220911.2499,910127.7499,42.44139582,-71.24583527,16-17,16-17,MIDDLESEX,Property damage only 
4387545,HINGHAM,6/30/2017,3:26 PM,03:00PM to 03:59PM,Single vehicle crash,Daylight,Clear,Dry,,252142.7968,887186.4373,42.23339524,-70.86829786,21-24,21-24,PLYMOUTH,Non-fatal injury
4451137,CHICOPEE,11/6/2017,2:18 PM,02:00PM to 02:59PM,Angle,Daylight,Cloudy/Rain,Wet,1176,110184.9318,881027.7597,42.17453979,-72.58710111,16-17,65-74,HAMPDEN,Property damage only 
4337986,BURLINGTON,3/7/2017,7:25 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - lighted roadway,Rain,Wet,,225331.9296,915173.3993,42.48669186,-71.19208546,65-74,65-74,MIDDLESEX,Property damage only 
4460726,MASHPEE,11/16/2017,5:29 PM,05:00PM to 05:59PM,Angle,Dark - lighted roadway,Cloudy/Rain,Wet,,286152.3671,822422.4749,41.64733865,-70.46583069,25-34,35-44,BARNSTABLE,Non-fatal injury
4452084,BOSTON,11/10/2017,9:20 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,,236784.1469,895323.7822,42.3075335,-71.05384933,35-44,65-74,SUFFOLK,Property damage only 
4463621,PITTSFIELD,11/29/2017,2:21 PM,02:00PM to 02:59PM,Single vehicle crash,Daylight,Clear,Dry,930,52539.3849,913071.3563,42.45421885,-73.29282188,45-54,55-64,BERKSHIRE,Property damage only 
